timestamp,value
0,5015.426087517002
1,4960.543609377327
2,4482.144486372738
3,4489.506939462201
4,4567.623174084694
5,4589.052017941138
6,4726.476366689071
7,4950.286782502775
8,4897.332186646249
9,4912.182015597004
10,5076.492729630159
11,5064.07853613378
12,5046.895529943805
13,5077.256508505464
14,4951.493447325891
15,4912.67132669016
16,4865.075977752243
17,4887.233092836676
18,4864.509901587123
19,4741.6989923946385
20,4859.471140667765
21,4967.623171177599
22,5003.225960916444
23,5398.385931995533
24,5539.599168928083
25,5631.755780711457
26,6025.833686555248
27,6113.5481992173245
28,6042.102922636999
29,6394.292784644182
30,6797.034297013213
31,6758.797602191612
32,6780.198864131518
33,6996.0439024316975
34,7035.328833522331
35,7283.268416805128
36,7352.5856946421345
37,6918.0855623500565
38,6511.310373833237
39,6382.276693173843
40,6061.339334703076
41,6108.41526784093
42,6212.811661970386
43,6152.964975586557
44,5934.946377211912
45,5773.913220943954
46,5820.916120642831
47,5820.293771813933
48,5815.611134835409
49,5993.324973483802
50,6140.411061733276
51,6107.3535887651005
52,5934.809679095002
53,6055.473214446989
54,6316.762508530769
55,6642.6866211829365
56,6608.342004770596
57,6310.416448291284
58,6149.904335170788
59,5829.528196385387
60,5570.917253002971
61,5736.7789992533135
62,5985.665787748586
63,6230.93576336172
64,6525.280790944217
65,6659.085042380941
66,6579.757277910505
67,6612.345370192481
68,6752.475404486981
69,6725.52232881477
70,6675.262813063127
71,6885.564167299728
72,7010.053275445854
73,7153.77517300491
74,7189.878069329506
75,7412.349988542392
76,7215.979247637676
77,6954.8782333161025
78,6981.016467021771
79,6930.518215165097
80,6803.6230498712
81,6754.216590478027
82,6755.521433848951
83,6874.120452353838
84,6950.596383563243
85,6553.0316056410265
86,6025.071388499839
87,5965.14516541942
88,6035.4235607710425
89,6029.202795713824
90,6042.260503035675
91,5935.398437013796
92,5530.169090275555
93,5423.863328011451
94,5578.213750564711
95,5575.219887080512
96,5642.009244261698
97,5666.630146282558
98,5454.223289091129
99,5428.9581666705
100,5008.353964114374
101,4966.864714037933
102,4489.785451375462
103,4483.346376100517
104,4559.123880118619
105,4580.297501468041
106,4741.083359979669
107,4949.4482113179365
108,4925.768143111562
109,4879.095497905303
110,5076.557133525808
111,5079.857706603656
112,5042.318646318032
113,5061.196984688904
114,4929.038334505213
115,4927.0953856433125
116,4871.791769996201
117,4901.706454938309
118,4867.120284494546
119,4750.739074770305
120,4843.752696281249
121,4971.267599755161
122,4990.736106766921
123,5410.994399684475
124,5555.669974994423
125,5659.543224329203
126,6016.918878959659
127,6112.413919906688
128,6050.160996205462
129,6379.973740009851
130,6815.093590103598
131,6729.242474778665
132,6785.275004615647
133,6994.624650883862
134,7062.934240195305
135,7283.880012882212
136,7352.918193526692
137,6941.729753041224
138,6519.830972008048
139,6375.612551310757
140,6063.68520618493
141,6114.629504764197
142,6225.728002529218
143,6119.677296645933
144,5945.559935171864
145,5792.359713035255
146,5789.507381118918
147,5790.9537100121315
148,5823.916128422548
149,5974.135850407651
150,6128.106128960799
151,6115.925754731095
152,5962.26916503814
153,6055.683592652797
154,6346.044009170821
155,6637.50971327085
156,6586.4340792295325
157,6300.828146745299
158,6139.507638706196
159,5815.0028088040235
160,5560.606574488369
161,5758.254727601908
162,6008.274377303633
163,6228.601945898057
164,6529.600063710355
165,6662.883221479798
166,6588.397396571331
167,6614.142545915942
168,6753.339313536216
169,6714.2567926368265
170,6667.932956702574
171,6885.843137798868
172,6995.024283146797
173,7139.38875397499
174,7190.377582013495
175,7428.985298255449
176,7250.783353274372
177,6968.474153423357
178,6960.97531969507
179,6926.4027144969505
180,6818.96655910147
181,6755.113043246505
182,6762.987243194501
183,6876.093084531238
184,6945.767700086405
185,6563.613650456249
