timestamp,value
0,52.467911664270744
1,57.044591714932785
2,70.84902813280182
3,70.77639156045983
4,60.782021512321144
5,57.908860331524394
6,53.80512621304945
7,56.98168641175358
8,51.2866846139752
9,52.75847495170106
10,43.384690055203386
11,37.37577216461727
12,42.016751401340244
13,54.88648380853775
14,69.0097373297532
15,66.27040642629714
16,64.36985456436186
17,65.40263815686012
18,56.874504537789626
19,59.31106743006809
20,54.06040395501223
21,57.07651274345101
22,42.11678969500959
23,43.314687568050154
24,52.89874338959159
25,50.319104536109144
26,58.642478024935414
27,59.0664134055081
28,60.3212809550643
29,58.76689133897293
30,61.99377407985217
31,61.86477693893795
32,49.533104891610925
33,51.66526540565344
34,47.813039404343655
35,39.95958148425774
36,43.62903759380143
37,48.170514556658624
38,58.10697272817635
39,51.57343211624122
40,49.4553380854856
41,50.989959835531636
42,46.58616579533648
43,46.78565284741291
44,38.74294622252583
45,37.28868469477231
46,34.23124765494017
47,31.358637754783928
48,30.01041467026227
49,40.91523221245082
50,45.27522639742939
51,45.38009460079056
52,45.431447484932775
53,45.965562679160044
54,42.686313230032425
55,45.45968898528457
56,38.309539225555405
57,42.05432284439497
58,39.34430279434383
59,35.000048710174816
60,49.095221327841635
61,54.640067406590354
62,54.62644919048666
63,52.94102750131809
64,52.161246211641696
65,53.071984467625455
66,52.05849199161921
67,56.028052349459394
68,52.270642575463356
69,47.609954764932795
70,41.96377259902043
71,42.38792378357492
72,44.83628347214845
73,49.45502730147232
74,61.229925052976604
75,66.49267588006074
76,57.45333149162887
77,57.92585933533275
78,54.55751647641647
79,57.987824266160295
80,57.882085376807325
81,55.21609518451312
82,53.93262102399824
83,52.33597045805942
84,45.284382838604856
85,58.25930092867994
86,74.96515215227237
87,64.43256619671969
88,63.41109771077963
89,56.72108566328972
90,52.422439075316824
91,58.363385989173985
92,54.67336574572566
93,58.49108738192628
94,45.87288687723484
95,41.20452776842205
96,46.12415297659327
97,47.48364258982903
98,60.87445410043114
99,58.402383077552365
100,62.85305971254387
101,63.91175968704103
102,63.316846423486474
103,63.434135444542264
104,54.69363433181875
105,54.989894118515316
106,44.03990692307274
107,53.126093706680784
108,59.37470549083047
109,71.99071983075912
110,72.4541889126363
111,61.24309399868129
112,57.382616064585974
113,55.28276306704877
114,55.57833936225704
115,49.738102956124294
116,51.22603612342235
117,42.8733946521011
118,37.27206515977877
119,43.890802572955316
120,56.07723366854962
121,66.64414172126344
122,68.82710843582325
123,64.37277189953642
124,63.70967294385265
125,55.63971345679872
126,58.505983843568856
127,55.27759868539256
128,56.4494454424712
129,42.88785520603967
130,42.65678638037613
131,52.711403880684614
132,49.68823929968654
133,59.28079553191142
134,60.41143322690445
135,62.51603159077418
136,57.912774541182124
137,60.13581689173613
138,60.622162891847374
139,49.42613373308539
140,51.41018983668154
141,45.51779123532972
142,39.131929923115116
143,45.16424175507853
144,49.62665703614863
145,58.45757835267359
146,52.1903851239874
147,49.3218466629498
148,50.622504038157054
149,45.304746050425095
150,43.818981675644835
151,38.707599905527275
152,36.337683819136046
153,34.94834066229978
154,45.661955738996696
155,51.57174826773557
156,56.66709831769034
157,49.77567857315671
158,52.5341092631978
159,60.701934606014916
160,46.037579992609665
161,52.725296989708994
162,48.228233285850074
163,45.144688298538036
164,50.97713043131605
165,52.96006053621577
166,51.510681867407
167,61.284826264505455
168,53.280806520926525
169,48.7197568785116
170,51.65150258606106
171,48.19382385457055
172,45.24520318674731
173,56.873879610059916
174,44.095809849781205
175,51.6090054874959
176,61.6204906559456
177,42.64397294690009
178,42.465679923846
179,41.5262476778312
180,50.55471085513518
181,58.199296114267746
182,65.51461969662395
183,57.361887847602176
184,56.856765320257786
185,54.27022914848282
186,56.444622009597
187,56.864361736643374
188,56.84128328091529
189,51.2396361047361
190,50.55857836018359
191,43.298566608574724
192,58.6392276131413
193,74.73759789154371
194,63.368235557667965
195,65.46106036330903
196,53.611998376068
197,53.144778738781845
198,57.290849299316555
199,52.47433145275447
200,56.226395821157794
201,44.49511247797122
202,40.299337782826164
203,46.152959809764106
204,46.25331581853702
205,60.89864583779928
206,57.041653977914265
207,63.41230824633351
208,62.81935655524576
209,63.21601660405438
210,61.03328897388821
211,54.40165868734159
212,55.77273926702896
213,44.57296286180988
214,53.434995980247585
215,58.997681837178504
216,74.45372418613857
217,71.73508140292489
218,63.37131813652076
219,58.88291012156203
220,54.7809176949618
221,54.863664837850976
222,50.13182635351722
223,52.46264764019544
224,44.75634174773863
225,37.5956298736626
226,42.69077999611452
227,54.166860518664855
228,67.79922313621041
229,67.44088572862067
230,63.22038314609184
231,64.46059169598352
232,57.94228497534573
233,59.97626793519985
234,52.3364493494878
235,57.368152891787396
236,43.65197165281834
237,40.94938768310837
238,52.66351161559536
239,49.57721906672458
240,57.5943774207305
241,59.68645036736891
242,60.793481797371506
243,56.2112556424598
244,64.04134424101512
245,60.61289113872242
246,49.906836693029284
247,52.26369205638588
248,44.857915213404084
249,39.93672657244352
250,45.865231058378924
251,50.5163873416865
252,57.41383853894062
253,52.687898909809604
254,48.599671059173396
255,51.91540541524351
256,45.101258746352684
257,44.82206609303871
258,37.034748564629766
259,36.06988938067608
260,34.15001951444697
261,27.692813556083802
262,29.414135242461082
263,40.6335433729201
264,46.27751549079182
265,46.471363582979805
266,47.56413212379138
267,45.07531716747025
268,42.41280612670346
269,44.90312997556413
270,37.15870946733305
271,42.15925990315631
272,38.69472811886493
273,36.063702271174186
274,47.30464419182164
275,56.34198321464549
276,55.47343436669483
277,53.34032340815367
278,51.518136538375465
279,52.77111478889208
280,51.87154707733793
281,56.06724135056587
282,52.32870849498673
283,48.50295222878928
284,41.490736483299266
285,43.062085486858685
286,43.09698944284948
287,50.68968088223087
288,60.189350863196566
289,64.08185347919286
290,57.4322620449298
291,59.21028460960609
292,53.84858381148641
293,58.7318606415734
294,57.57097057543014
295,55.54775195332106
296,52.93244417308941
297,52.398971544450184
298,45.20812579964197
299,56.89748169472932
300,74.32827458556774
301,66.59259535813362
302,63.974885978090505
303,55.183843374008234
304,52.920969985252746
305,57.84226630301435
306,52.83959600494758
307,58.22595965345816
308,45.18980183779712
309,38.05175066552196
310,49.919317864500606
311,47.411965146843535
312,59.870935256026364
313,57.60082346249183
314,64.51305732985415
315,64.47634622493021
316,64.45909488783882
317,62.25525323921353
318,56.37983404924939
319,53.064796940292695
320,43.388929461975124
321,53.32774502340446
322,58.41468296232008
323,71.9590706658091
324,71.38800419126655
325,63.40453466128466
326,58.93621694808409
327,55.412531256549286
328,56.482797761883766
