timestamp,value
0,13.354870298646052
1,13.956834202806203
2,13.999200865877627
3,15.052884909908157
4,16.77923316305594
5,15.928134573467613
6,15.806914236417617
7,15.734582642278692
8,16.63504940515461
9,13.644822882710931
10,15.325842970470813
11,13.852922819196639
12,13.385899957225948
13,13.847609823228014
14,14.315776238031487
15,16.20843002802975
16,16.35287933573239
17,18.5808426833693
18,15.253785099746064
19,15.634420670651993
20,15.721543212686537
21,15.009795198656171
22,14.666980637929383
23,13.86955603360811
24,14.56891732187308
25,13.688541793524367
26,12.463367430830095
27,13.504088317671151
28,13.416988034322104
29,13.497458256679177
30,14.485825345458286
31,12.838448878372429
32,13.360373182383697
33,13.451244631448217
34,14.244845769029762
35,11.953403147326863
36,14.443390112904883
37,13.613973711259584
38,12.75213350598558
39,16.33712840401629
40,16.094878798960846
41,16.643389465924095
42,16.17665179908909
43,16.59721271168009
44,17.17175237725651
45,12.815455372975675
46,12.272825130504929
47,12.14455984098488
48,12.873892855788288
49,12.074511221382053
50,13.13109113066287
51,13.589837829071366
52,12.17629154652461
53,12.812066396760533
54,13.261323588126006
55,14.119949629323232
56,11.558067444314236
57,11.918577831866124
58,11.79608045616962
59,12.510750243537576
60,10.366556935970111
61,11.771052144575306
62,11.217404684530115
63,14.81664055148278
64,12.556389305062376
65,15.420857599393683
66,13.00242572528052
67,14.019347003822816
68,15.032633850795303
69,13.943753690345504
70,13.98805897840971
71,14.027184064221974
72,13.296546322835031
73,13.681457571687538
74,14.184137128312404
75,15.66055803541851
76,14.038953647785421
77,14.241434756115975
78,15.560011928648617
79,15.346281190035404
80,14.519004987241022
81,15.531912922716941
82,13.638063477375875
83,14.515123157039044
84,15.742282360599495
85,13.85129732788676
86,13.610947777234587
87,13.956630486435929
88,14.489682984170996
89,15.683928550152423
90,16.184432406709227
91,16.163171547366822
92,16.696487924942925
93,15.004818644050877
94,15.286567766105781
95,12.763619532661629
96,14.036872975085336
97,15.21750290250742
98,14.067102327671249
99,18.05936424462873
100,19.121318966780837
101,18.948898972196805
102,19.696831269438782
103,19.17085305546922
