timestamp,value
0,6565.506584552563
1,8736.113220252751
2,12065.01293886712
3,14539.915912771798
4,14691.873522313183
5,13786.226224347256
6,9506.381580260882
7,8530.81948333991
8,7285.052570941034
9,9681.462126884224
10,9549.48477384674
11,8638.269843781409
12,7450.725349106655
13,9574.896674313106
14,12052.295224418871
15,13961.038952332483
16,16116.93368245795
17,13974.22461134005
18,11231.412856042354
19,8216.471047557041
20,7914.869573742937
21,10116.37154994026
22,12998.782161347139
23,9009.88133715703
24,10883.647268902325
25,11032.228457907622
26,15326.67964595334
27,17109.40948972876
28,20837.470083822882
29,16305.48281438284
30,12390.168338658928
31,9085.227986362255
32,5787.555469689444
33,11627.580222407165
34,12393.357687395237
35,10803.987164444417
36,10978.06500210424
37,11041.13551485921
38,14443.206998316296
39,20483.28647355447
40,20359.065541538966
41,17862.793670669525
42,12399.419441817628
43,8616.496146498675
44,8182.952921986506
45,13975.74434156354
46,15872.293022819493
47,12429.69060129444
48,12503.005389945867
49,12477.590578889187
50,18974.63485765324
51,21489.82663063721
52,22244.341735156337
53,18752.15553737143
54,15381.9682600428
55,10246.03404546521
56,10990.272156458566
57,14860.8384705718
58,13787.786950751455
59,11730.035752168813
60,12300.56624244614
61,13042.023215162108
62,20035.73068266469
63,23120.9325276197
64,23624.203803608503
65,21106.635812600314
66,15271.171215147884
67,14857.402582961025
68,11164.397204211802
69,17342.883336693176
70,17724.997400483586
71,16693.092858268396
72,12808.231201426375
73,12920.125516476799
74,20408.25904526237
75,22426.929263548096
76,20952.552714789505
77,20009.407825335613
78,15411.008112070167
79,15248.24483601305
80,13432.357218509818
81,16232.383900616058
82,17782.511561568714
83,14890.329032114601
84,12232.689701060712
85,11911.762466393397
86,21122.89437125754
87,19868.96866181737
88,24326.2165978338
89,22261.964929210717
90,14240.857994528333
91,13621.17605107218
92,13948.63414377107
93,17202.55693766558
94,16312.567544499363
95,13821.656173799802
96,13287.368347681653
97,14342.040188217725
98,20225.049834332367
99,21685.493591353777
100,26282.443198766407
101,21243.271101725484
102,18238.343251088612
103,16938.375714707177
104,14472.860177718872
105,21407.415807583486
106,17357.491410152197
107,14713.894160506763
108,20932.450217187532
109,12424.077290866502
110,11885.584981211765
111,15860.521808439345
112,7312.453188678486
113,8850.926314518416
114,6266.188983085652
115,8434.611485130641
116,1709.0080871402197
117,7460.424664600256
118,6780.530705280259
119,8936.094106488634
120,12311.25116068938
121,14579.81155672125
122,14665.904023310492
123,14200.86350761538
124,9601.874574376438
125,8527.825188523388
126,7198.520064471877
127,9706.533699004818
128,9394.510387590832
129,8701.51868619691
130,7251.693613835643
131,9446.266371384472
132,12084.567767770066
133,13961.473687046975
134,16258.427060421853
135,14244.48612310562
136,11182.263572603963
137,7979.8014010905035
138,7711.950464014407
139,10160.584629942772
140,13075.587442730946
141,9079.740040326977
142,10895.551742290449
143,11084.733837199456
144,15491.876040275842
145,17299.197655626995
146,21204.473913452533
147,16256.672971070993
148,12401.664326068043
149,9260.885752864144
150,5762.954701764291
151,11565.050450258517
152,12382.263831972592
153,10657.706636210482
154,11033.637243522928
155,11118.55244779054
156,14541.706854549266
157,20593.95533850317
158,20135.146583927293
159,17741.78497200567
160,12267.6130094611
161,8767.837007879927
162,8093.221208521416
163,14174.85882137802
164,16082.989840498034
165,12799.516556392735
166,12471.42615822455
167,12535.57716560276
168,19229.73214077576
169,21311.64265206924
170,22257.878812559113
171,18757.818414918638
172,15351.605044468266
173,10514.20144164863
174,10808.190595858468
175,15035.631571762386
176,13826.380339352008
177,11876.671461021304
178,12259.051478056725
179,13054.405562432188
180,20175.10171120937
181,23347.427188526428
182,23654.518297592895
183,21499.232100513174
184,15370.168589417484
185,15030.408712909628
186,11011.099364773676
187,17509.418809567316
188,17979.042593265604
189,16939.653102218545
190,12665.417788363677
191,12849.289439421293
192,20403.562661160555
193,22401.716898201183
194,20801.233669138146
195,20295.419499218286
